Guid,AccountId,LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,ReportsToId,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,EmailBouncedReason,EmailBouncedDate,Jigsaw,IndividualId,ccrz__CompanyName__c,ccrz__CompanyType__c,ccrz__DataId__c,ccrz__IsPortalUser__c,ccrz__SelfRegistered__c,Product_Areas__c
5dc732d6-555d-437d-9a77-413ecff438c6,9f0e8165-a54e-4baa-963a-f32374c91307,Umberto,Halli,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4023,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+760@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
5df33edf-179a-41ef-8a2f-67743ffd654f,c3c0f12a-7588-4cba-af2b-079722120fea,Jamil,Gabey,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0102,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+363@gmail.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
5e7aefb2-e979-4732-8a19-15e9c49e2683,585bca4c-9bb4-40fb-9335-006d91298dc2,Batholomew,Birdie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 Arrowhead Drive,Kansas City,MO,64129,USA,#N/A,#N/A,#N/A,(625) 707-5047,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+770@gmail.com,"EVP, General Counsel and Secretary",#N/A,#N/A,#N/A,#N/A,"Arthur R. Block serves as Executive Vice President, General Counsel and Secretary of Comcast. He previously served as Senior Vice President, General Counsel and Secretary of Comcast. He is the Company’s chief legal officer, overseeing Comcast’s legal, corporate governance and strategic intellectual property functions. Art has been with Comcast since 1989; during this time, he has served as the lead in-house attorney for Comcast’s mergers, acquisitions and financings.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
5ef1079d-e73c-47da-acdb-e8a59415c8f4,b05b6bb4-566d-448e-bbbb-bb5509b2aaac,Aurthur,Leanna,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3935,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+503@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
5f970b08-9d6d-4cad-a2a3-34ae3288f9db,dacd6726-2282-4204-9f6f-41357e172399,Morlee,Josy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,87 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+126@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
602ba162-daaf-4337-b98d-57a69695a2c6,e5035626-d6ea-47fb-b481-e7d3b05fdda2,Robert,Guenna,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,077 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+58@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
606e6597-1802-4c48-acfd-ab58b9145c43,0f6dd887-3a4f-47a1-a040-364591a7523c,Romeo,Verina,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,32 Railway Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4019,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+756@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
6074d99b-061d-4369-9f77-0ee2acb66f80,dd7d4738-6278-42df-964f-d94cfc6722a2,Franklin,Sheri,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(489) 336-1815,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+461@gmail.com,SVP Internet and Software Services,#N/A,#N/A,#N/A,#N/A,"Eddy oversees Apple’s industry-leading content stores including the iTunes Store and Apple Music, as well as Apple Pay, Maps, Search Ads, Apple’s innovative iCloud services, and Apple’s productivity and creativity apps. Eddy also leads the newly created team responsible for developing all aspects of Apple’s worldwide video programming. Eddy’s team has an excellent track record of building and strengthening online services to meet and exceed the high expectations of Apple’s customers.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
60b402df-18b6-4854-a6d9-30775dd0b760,f782f506-826c-47d4-95d2-69f4e289526c,Port,Hermia,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4070,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+861@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
60b5f782-5981-4c5e-a06a-420f6480ba2c,4aacc34c-f7ad-42a6-90a9-4fe5a81e0fe0,Grantham,Patti,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,077 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+70@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
60b82d8b-671f-4b20-b628-b32b27372779,5863f433-6d34-4232-9382-6f9b7b12b645,Rooney,Bride,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(206) 326-6201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+374@gmail.com,Chief Financial Officer,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
60c46e8a-8a45-47e2-a6eb-a887bf4bfc9f,4aacc34c-f7ad-42a6-90a9-4fe5a81e0fe0,Bertram,Glenna,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+493@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
60fdcac7-fa71-48df-8687-5c70b08dad84,59ba3ded-5329-44b0-96f7-f241cb95306a,Francesco,Tomi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(310) 780-2102,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+384@gmail.com,General Counsel,#N/A,#N/A,#N/A,1982-03-26,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
6129495c-c58b-4a4b-aa1d-3ae23ccee3d3,aa98a467-ff00-4cb4-b6b9-5096ace31687,Hollis,Novelia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(223) 112-7164,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+527@gmail.com,President and CEO,#N/A,#N/A,#N/A,1980-09-26,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
61c256e3-2bff-4ec2-990e-957976382ea4,d13be5bd-0de2-4c54-976e-de3f9caa1018,Bradford,Annabal,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 East 161st Street,Bronx,NY,10451,USA,#N/A,#N/A,#N/A,(771) 794-1127,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+89@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
61d6cd37-d486-4f70-ab13-3732d0e2aab4,853f6d04-4ec1-4a1b-8d20-09f1c8c00a9b,Stan,Robbie,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3959,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+577@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
61da532a-016a-48e5-887c-d3cfe8a251f0,1bbaf99a-e9dd-4b66-bd6b-52113742ccd4,Bailey,Kelci,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,078 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+56@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
61e76767-1e27-4828-8e69-b4a7a667099c,609c5bd9-06ff-4e77-a688-597a43c6f493,Maxim,Neila,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4039,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+803@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
62ef0271-a466-4d70-8a9a-7906d5c962dc,9fde7171-31cf-4c0e-848c-b95d7826f08b,Shea,Elsi,#N/A,200 Elizabeth Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,200 Elizabeth Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 7056 8401,(03) 7056 8401,0423 450 122,#N/A,#N/A,(03) 7056 8401,#N/A,jmanningcongagdo+8@gmail.com,SVP of Marketing,Marketing,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
62facf4f-559a-46a7-9935-d97794cf2dc2,62b16da5-892f-4567-94c2-b4dc490d0182,Bruce,Jere,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(688) 761-6550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+420@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
633e0326-cc46-4d6a-a34e-246e1fd86711,b157fa96-86a1-4224-a504-35482ac07f1d,Demott,Hailee,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 Arrowhead Drive,Kansas City,MO,64129,USA,#N/A,#N/A,#N/A,(722) 632-6201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+732@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"George R. Oliver is chairman and CEO of Johnson Controls. Prior to becoming CEO on Sept. 1, 2017, he served as president and chief operating officer with responsibility for the company’s operating businesses and leading the integration of Johnson Controls and Tyco following their September 2016 merger.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
636f516e-fc26-4fc7-9b77-83b8f835c994,d7a5ed64-a1da-45cf-a423-423142069699,Shell,Bianca,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0108,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+201@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
63a4306c-837a-4df6-a578-b954bd23645d,1b4bfded-f98a-4ca5-a159-8c083e159842,Erroll,Evaleen,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0107,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+200@gmail.com,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
63f60cbc-ec4e-450f-98ab-da33b2ab7e2f,b7fa5935-163e-499d-b057-17e040a63392,Bryn,Garland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(202) 409-1770,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+388@gmail.com,"Executive Vice President, Deputy Group General Counsel",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
64cac03e-160b-49a3-bc23-64b364189b11,94f72062-01cb-4fd2-8412-bc75f3d8910e,Yulma,Merridie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(281) 590-4341,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+400@gmail.com,EVP Strategy and Development,#N/A,#N/A,#N/A,#N/A,"Sun Park is Executive Vice President, Strategy and Development. Prior to joining AmerisourceBergen in 2012, he served in various leadership roles across corporate development, corporate strategy and R&D portfolio management at MedImmune, the global biologics division of AstraZeneca.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
64f2061a-2dac-4a3a-a9ad-5259437e33a8,acdb972f-0fea-4a9d-85d0-1940db7fa5f3,Regan,Dorothea,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4051,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+815@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
653cf772-1d63-421b-a7e4-2e4682a95dc8,7c5f00ab-853c-4b67-b451-06c22884cc76,Otto,Emilia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(484)576-8708,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+353@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
654cc3cb-7943-4413-9230-8128d6287fb4,ceec5452-51ec-48bb-9e7c-ff0b394e1d6c,Matthew,Moira,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+720@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
657740fa-4222-47f7-840c-82dda4a5040f,33a1801d-7094-4807-a185-2fa6024d7ffe,Temple,Paulina,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+717@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
65c3f1e9-7d54-453d-8119-5b8d813dd79c,91fdb1ec-b44c-4635-9a34-9a2107bc8496,Archy,Noemi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(402)952-5053,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+310@gmail.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
6605416a-4e4d-40f7-93d0-36cbb6f1512e,7d7982a6-c395-48a7-a798-6695ca118534,Kevin,Elmira,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,(03) 6944 8811,(03) 6944 8811,0415 401 790,#N/A,#N/A,(03) 6944 8811,#N/A,jmanningcongagdo+785@gmail.com,General Counsel,Legal,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
66202054-4ff1-47e0-871f-859308dfb565,354ac5a7-cc38-4061-9fb9-4f9910cc7349,Elmore,Elvira,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0109,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+304@gmail.com,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
66336b59-cb68-4c0e-8a17-67d41dace16c,dacd6726-2282-4204-9f6f-41357e172399,Ruggiero,Amanda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+628@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
66919792-673d-4ecf-992c-32e99c2e6554,59ba3ded-5329-44b0-96f7-f241cb95306a,Gradey,Emmeline,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(518) 310-9546,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+375@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
66ca54b6-29aa-4989-ba8f-c0e0fa97010c,39fad5ac-005c-4b38-b741-e61c350cbc0c,Vidovik,Lauraine,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(402)952-5052,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+204@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
670b9d14-c57b-4694-a958-28968f693296,dacd6726-2282-4204-9f6f-41357e172399,Orton,Glory,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+627@gmail.com,"Vice President, IT",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
67400673-f07d-4c60-8fc3-ddf364b8652e,292a19e5-d4f2-4a1d-b8f3-08007ee533a3,Marlow,Tracy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+81 725 925939,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+683@gmail.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
67706f06-99a1-44ef-b15d-420099602b4a,d693046a-27e3-4da0-82cf-805c2c12cabc,Ramon,Bella,#N/A,178 Campbell Parade,Bondi,NSW,2026,Australia,#N/A,#N/A,#N/A,178 Campbell Parade,Bondi,NSW,2026,Australia,#N/A,#N/A,#N/A,(02) 6454 7803,(02) 6454 7803,0412 183 248,#N/A,#N/A,(02) 6454 7803,#N/A,jmanningcongagdo+103@gmail.com,Director of Human Resources,HR,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
68152830-e879-4665-8cbe-63e810098652,d5b73179-f2b6-4bc6-972b-78591bca1f5a,Earle,Sherilyn,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1701 Bryant Street,Denver,CO,80204,USA,#N/A,#N/A,#N/A,(851) 704-7552,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+668@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,John Flannery is the Chairman and Chief Executive Officer of GE. Flannery is GE’s eleventh CEO and the company’s tenth Chairman.,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
6842d704-1343-4a60-b940-67ce2dbd892b,9fde7171-31cf-4c0e-848c-b95d7826f08b,Lamont,Camila,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4064,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+855@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
68e1c13b-efd9-4d84-9d4c-e3c658518484,70205bf9-736c-49c5-ae32-a967f24aecd9,Gregor,Jennie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,077 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+67@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
697ccee8-9abf-4d0d-96c3-117c48748816,474ca20b-3e43-4eab-a256-8be62bc2fb58,Robinet,Kitty,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0116,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+351@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
6aef50d2-00f8-4c3c-8587-92a558f45c73,0615d973-7662-470c-804f-9e8a845c344e,Lane,Denise,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(150) 973-1240,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+522@gmail.com,"SVP, Marketing & Sales",#N/A,#N/A,#N/A,1972-10-24,"Mr. Barth became Senior Vice President, Marketing & Sales on July 1, 2015. He is responsible for PMI’s global marketing strategies and sales activities.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
6c3f8728-2c3e-4605-a66d-e107da2f9ec5,4aacc34c-f7ad-42a6-90a9-4fe5a81e0fe0,Sebastian,Gabbie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,070 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+72@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
6c54076c-ccec-4165-9f30-01d4e6f5b67e,9020415f-8c52-4c77-95a8-85a4f5e80eab,Kevon,Carla,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1000 Elysian Park Avenue,Los Angeles,CA,90012,USA,#N/A,#N/A,#N/A,(173) 840-0149,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+83@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
6c5e5c7b-fed4-46b6-809d-b307f1207298,1e4b3100-25f6-4608-8783-44cba06ac0ca,Gene,Juanita,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,110 Bishopsgate,London,#N/A,EC2N 4AY,United Kingdom,#N/A,#N/A,#N/A,(361) 614-9413,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+227@gmail.com,CEO,#N/A,#N/A,#N/A,1992-11-21,"Leads the company in driving a unique combination of organic growth, financial returns and an attractive yield",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
6d6220ee-c1a2-43bd-86b1-02a9b43888e2,e1a5cd00-57ea-4cfa-b0ed-daba7d98a467,Hymie,Gilberte,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,32 Railway Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3992,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+701@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
